1:
 num     #instances         #bytes  class name (module)
1021:             5            160  org.springframework.boot.actuate.endpoint.annotation.DiscoveredOperationMethod
1022:             5            160  org.springframework.boot.actuate.endpoint.web.annotation.DiscoveredWebOperation
1023:            10            160  org.springframework.boot.convert.CollectionToDelimitedStringConverter
1024:             5            160  org.springframework.boot.logging.logback.RollingPolicySystemProperty
1025:             2            160  org.springframework.context.annotation.ConfigurationClassPostProcessor
1026:             2            160  org.springframework.context.support.PropertySourcesPlaceholderConfigurer
1027:             5            160  org.springframework.http.HttpStatus$Series
1028:             5            160  org.springframework.util.unit.DataUnit
1029:             5            160  org.springframework.web.util.pattern.WildcardSegmentsPathElement
1030:             2            160  sun.nio.ch.EPollSelectorImpl (java.base@25.0.4)
1031:             4            160  tools.jackson.core.Base64Variant
1032:             5            152  [Lorg.springframework.web.bind.annotation.RequestMethod;
1033:             2            144  [Ljava.math.BigDecimal; (java.base@25.0.4)
1034:             3            144  [Ljava.nio.file.attribute.PosixFilePermission; (java.base@25.0.4)
1035:             1            144  [Ljava.util.Set; (java.base@25.0.4)
1036:             2            144  [Ltools.jackson.core.json.JsonReadFeature;
1037:             6            144  [Ltools.jackson.databind.ser.BeanPropertyWriter;
1038:             1            144  [Ltools.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap$Bucket;
1039:             6            144  com.fasterxml.jackson.annotation.JsonAutoDetect$Visibility
1040:             3            144  com.sun.management.internal.GarbageCollectorExtImpl (jdk.management@25.0.4)
1041:             3            144  com.sun.management.internal.GcInfoBuilder (jdk.management@25.0.4)
1042:             9            144  com.sun.proxy.jdk.proxy1.$Proxy102 (jdk.proxy1)
1043:             6            144  io.micrometer.core.instrument.Meter$Type
1044:             6            144  java.beans.MethodRef (java.desktop@25.0.4)
1045:             6            144  java.lang.Thread$State (java.base@25.0.4)
1046:             3            144  java.time.temporal.JulianFields$Field (java.base@25.0.4)
1047:             6            144  java.util.concurrent.locks.ReentrantReadWriteLock$Sync$HoldCounter (java.base@25.0.4)
1048:             9            144  java.util.regex.Pattern$$Lambda/0x80000002f (java.base@25.0.4)
1049:             6            144  javax.management.NotificationBroadcasterSupport (java.management@25.0.4)
1050:             3            144  javax.management.openmbean.TabularType (java.management@25.0.4)
1051:             9            144  jdk.internal.classfile.impl.AbstractInstruction$UnboundStackInstruction (java.base@25.0.4)
1052:             6            144  jdk.internal.classfile.impl.UnboundAttribute$UnboundRuntimeVisibleAnnotationsAttribute (java.base@25.0.4)
1053:             6            144  jdk.internal.perf.PerfCounter (java.base@25.0.4)
1054:             2            144  org.apache.catalina.core.StandardWrapperValve
1055:             6            144  org.apache.coyote.http11.filters.ChunkedInputFilter$ParseState
1056:             6            144  org.apache.logging.log4j.MarkerManager$Log4jMarker
1057:             6            144  org.apache.tomcat.util.http.parser.HttpHeaderParser$HeaderParsePosition
1058:             6            144  org.apache.tomcat.util.threads.InlineExecutorService
1059:             3            144  org.springframework.beans.SimpleTypeConverter
1060:             6            144  org.springframework.boot.context.config.ConfigDataEnvironmentContributor$Kind
1061:             6            144  org.springframework.context.annotation.AnnotationScopeMetadataResolver
1062:             2            144  org.springframework.context.annotation.ClassPathBeanDefinitionScanner
1063:             2            144  org.springframework.context.annotation.ConfigurationClassParser
1064:             9            144  org.springframework.http.HttpMethod
1065:             6            144  org.springframework.http.converter.ResourceRegionHttpMessageConverter
1066:             6            144  sun.management.NotificationEmitterSupport$ListenerInfo (java.management@25.0.4)
1067:             6            144  sun.nio.ch.Util$BufferCache (java.base@25.0.4)
1068:             6            144  sun.nio.fs.NativeBuffer$Deallocator (java.base@25.0.4)
1069:             1            144  sun.nio.fs.UnixFileAttributes (java.base@25.0.4)
1070:             6            144  sun.reflect.generics.scope.ConstructorScope (java.base@25.0.4)
1071:             1            144  sun.security.pkcs11.SunPKCS11 (jdk.crypto.cryptoki@25.0.4)
1072:             9            144  sun.util.logging.internal.LoggingProviderImpl$JULWrapper (java.logging@25.0.4)
1073:             6            144  tools.jackson.core.JsonParser$NumberType
1074:             2            144  tools.jackson.databind.cfg.BaseSettings
1075:             6            144  tools.jackson.databind.cfg.MutableCoercionConfig
1076:             3            144  tools.jackson.databind.json.JsonMapper
1077:             6            144  tools.jackson.databind.module.SimpleSerializers
1078:             2            144  tools.jackson.databind.ser.UnrolledBeanSerializer
1079:             1            136  [Ljava.time.temporal.ChronoField; (java.base@25.0.4)
1080:             2            128  [Ljava.time.Month; (java.base@25.0.4)
1081:             2            128  ch.qos.logback.core.ConsoleAppender
1082:             4            128  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$ArrayMapping (java.management@25.0.4)
1083:             4            128  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$EnumMapping (java.management@25.0.4)
1084:             2            128  com.sun.security.sasl.gsskerb.JdkSASL$ProviderService (jdk.security.jgss@25.0.4)
1085:             2            128  java.lang.invoke.BoundMethodHandle$Species_LLLLLLL (java.base@25.0.4)
1086:             4            128  java.lang.module.ModuleDescriptor$Modifier (java.base@25.0.4)
1087:             4            128  java.lang.module.ModuleDescriptor$Requires$Modifier (java.base@25.0.4)
1088:             2            128  java.security.SecureRandom (java.base@25.0.4)
1089:             4            128  java.util.LinkedList (java.base@25.0.4)
1090:             8            128  java.util.concurrent.ConcurrentHashMap$EntrySetView (java.base@25.0.4)
1091:             2            128  java.util.jar.JarFile (java.base@25.0.4)
1092:             8            128  jdk.internal.classfile.impl.AbstractInstruction$UnboundArrayLoadInstruction (java.base@25.0.4)
1093:             8            128  jdk.internal.classfile.impl.AbstractInstruction$UnboundArrayStoreInstruction (java.base@25.0.4)
1094:             4            128  jdk.internal.logger.BootstrapLogger$LoggingBackend (java.base@25.0.4)
1095:             4            128  jdk.internal.util.ClassFileDumper (java.base@25.0.4)
1096:             8            128  jdk.proxy1.$Proxy104 (jdk.proxy1)
1097:             8            128  jdk.proxy2.$Proxy43 (jdk.proxy2)
1098:             2            128  org.apache.catalina.core.ApplicationContext
1099:             2            128  org.apache.catalina.mapper.Mapper$ContextVersion
1100:             2            128  org.apache.catalina.webresources.DirResourceSet
1101:             4            128  org.apache.coyote.ErrorState
1102:             2            128  org.apache.tomcat.util.collections.ConcurrentLruCache$LimitedLinkedHashMap
1103:             4            128  org.apache.tomcat.util.http.SameSiteCookies
1104:             4            128  org.apache.tomcat.util.net.AbstractEndpoint$BindState
1105:             4            128  org.slf4j.helpers.Reporter$Level
1106:             8            128  org.springframework.boot.autoconfigure.condition.OnThreadingCondition
1107:             2            128  org.springframework.boot.autoconfigure.web.WebProperties$Resources$Cache$Cachecontrol
1108:             2            128  org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertyResolver
1109:             8            128  org.springframework.boot.logging.DeferredLogs$$Lambda/0x00003ffc010dcd48
1110:             2            128  org.springframework.boot.tomcat.autoconfigure.TomcatServerProperties$Accesslog
1111:             2            128  org.springframework.boot.web.server.autoconfigure.ServerProperties
1112:             2            128  org.springframework.boot.web.server.servlet.ServletWebServerSettings
1113:             4            128  org.springframework.cglib.proxy.MethodProxy
1114:             2            128  org.springframework.context.annotation.CommonAnnotationBeanPostProcessor
1115:             8            128  org.springframework.core.convert.support.CollectionToArrayConverter
1116:             8            128  org.springframework.core.convert.support.CollectionToStringConverter
1117:             2            128  org.springframework.core.task.SimpleAsyncTaskExecutor
1118:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$CalendarToDateConverter
1119:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$CalendarToLongConverter
1120:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$DateToCalendarConverter
1121:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$DateToLongConverter
1122:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$LongToCalendarConverter
1123:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$LongToDateConverter
1124:             4            128  org.springframework.http.converter.support.AllEncompassingFormHttpMessageConverter
1125:             8            128  org.springframework.util.PropertyPlaceholderHelper
1126:             8            128  org.springframework.web.accept.HeaderContentNegotiationStrategy
1127:             4            128  org.springframework.web.servlet.resource.PathResourceResolver
1128:             2            128  sun.security.jgss.SunProvider$ProviderService (java.security.jgss@25.0.4)
1129:             4            128  tools.jackson.core.TokenStreamFactory$Feature
1130:             4            128  tools.jackson.core.util.Separators$Spacing
1131:             4            128  tools.jackson.databind.cfg.DeserializerFactoryConfig
1132:             4            128  tools.jackson.databind.cfg.SerializerFactoryConfig
1133:             8            128  tools.jackson.databind.introspect.AnnotatedMethodMap
1134:             1            120  [Ljava.lang.classfile.Opcode$Kind; (java.base@25.0.4)
1135:             3            120  [Ljava.lang.invoke.LambdaForm$BasicType; (java.base@25.0.4)
1136:             1            120  [Ljava.lang.reflect.ClassFileFormatVersion; (java.base@25.0.4)
1137:             5            120  [Ljava.time.ZoneOffset; (java.base@25.0.4)
1138:             1            120  ch.qos.logback.classic.LoggerContext
1139:             5            120  ch.qos.logback.core.pattern.parser.TokenStream$TokenizerState
1140:             5            120  ch.qos.logback.core.subst.Token$Type
1141:             5            120  com.fasterxml.jackson.annotation.Nulls
1142:             5            120  io.micrometer.common.util.internal.logging.WarnThenDebugLogger
1143:             5            120  io.micrometer.core.instrument.MeterRegistry$$Lambda/0x00003ffc014c89c0
1144:             5            120  io.micrometer.core.instrument.MeterRegistry$1
1145:             5            120  io.micrometer.core.instrument.StrongReferenceGaugeFunction
1146:             5            120  jakarta.servlet.DispatcherType
1147:             5            120  jakarta.servlet.http.MappingMatch
1148:             3            120  java.lang.ThreadBuilders$VirtualThreadBuilder (java.base@25.0.4)
1149:             5            120  java.lang.classfile.AttributeMapper$AttributeStability (java.base@25.0.4)
1150:             3            120  java.lang.invoke.BoundMethodHandle$Species_LI (java.base@25.0.4)
1151:             3            120  java.lang.invoke.VarHandleBooleans$FieldInstanceReadWrite (java.base@25.0.4)
1152:             1            120  java.lang.ref.Finalizer$FinalizerThread (java.base@25.0.4)
1153:             5            120  java.time.format.DateTimeFormatterBuilder$OffsetIdPrinterParser (java.base@25.0.4)
1154:             5            120  java.time.format.SignStyle (java.base@25.0.4)
1155:             3            120  java.time.zone.ZoneRules (java.base@25.0.4)
1156:             1            120  java.util.TimerThread (java.base@25.0.4)
1157:             1            120  java.util.logging.LogManager$Cleaner (java.logging@25.0.4)
1158:             5            120  java.util.regex.Pattern$CharProperty (java.base@25.0.4)
1159:             3            120  java.util.regex.Pattern$Loop (java.base@25.0.4)
1160:             5            120  java.util.stream.StreamOpFlag$Type (java.base@25.0.4)
1161:             5            120  jdk.internal.math.FloatingDecimal$PreparedASCIIToBinaryBuffer (java.base@25.0.4)
1162:             5            120  jdk.internal.util.ReferencedKeyMap (java.base@25.0.4)
1163:             5            120  jdk.jfr.RecordingState (jdk.jfr@25.0.4)
1164:             1            120  jdk.jfr.internal.ShutdownHook (jdk.jfr@25.0.4)
1165:             5            120  org.apache.catalina.webresources.EmptyResource
1166:             3            120  org.springframework.boot.actuate.endpoint.annotation.EndpointDiscoverer$EndpointBean
1167:             5            120  org.springframework.boot.actuate.endpoint.invoke.reflect.ReflectiveOperationInvoker
1168:             1            120  org.springframework.boot.loader.launch.LaunchedClassLoader
1169:             1            120  org.springframework.boot.webmvc.actuate.endpoint.web.ControllerEndpointHandlerMapping
1170:             1            120  org.springframework.boot.webmvc.actuate.endpoint.web.WebMvcEndpointHandlerMapping
1171:             5            120  org.springframework.context.annotation.FilterType
1172:             3            120  org.springframework.core.convert.Property
1173:             3            120  org.springframework.core.io.support.PathMatchingResourcePatternResolver
1174:             3            120  org.springframework.http.converter.json.JacksonJsonHttpMessageConverter
1175:             5            120  org.springframework.web.method.support.HandlerMethodArgumentResolverComposite
1176:             5            120  org.springframework.web.servlet.mvc.method.annotation.RequestAttributeMethodArgumentResolver
1177:             5            120  org.springframework.web.servlet.mvc.method.annotation.SessionAttributeMethodArgumentResolver
1178:             3            120  sun.util.locale.provider.LocaleResources (java.base@25.0.4)
1179:             3            120  tools.jackson.core.sym.ByteQuadsCanonicalizer$TableInfo
1180:             3            120  tools.jackson.databind.PropertyMetadata
1181:             3            120  tools.jackson.databind.introspect.AnnotatedConstructor
1182:             5            120  tools.jackson.databind.introspect.MixInHandler
1183:             3            120  tools.jackson.databind.introspect.VisibilityChecker
1184:             1            112  [Ljava.time.LocalTime; (java.base@25.0.4)
1185:             2            112  [Ljavax.management.openmbean.OpenType; (java.management@25.0.4)
1186:             1            112  [Lorg.yaml.snakeyaml.tokens.Token$ID;
1187:             3            112  [Lsun.invoke.util.ValueConversions$WrapperCache; (java.base@25.0.4)
1188:             2            112  [Ltools.jackson.databind.cfg.EnumFeature;
1189:             1            112  java.lang.ref.Reference$ReferenceHandler (java.base@25.0.4)
1190:             2            112  java.nio.DirectIntBufferRU (java.base@25.0.4)
1191:             2            112  java.security.Security$1 (java.base@25.0.4)
1192:             7            112  java.util.Collections$UnmodifiableCollection (java.base@25.0.4)
1193:             7            112  java.util.concurrent.CountDownLatch (java.base@25.0.4)
1194:             2            112  jdk.internal.classfile.impl.ClassFileImpl (java.base@25.0.4)
1195:             7            112  jdk.internal.loader.ClassLoaderValue (java.base@25.0.4)
1196:             7            112  jdk.proxy2.$Proxy20 (jdk.proxy2)
1197:             7            112  jdk.proxy2.$Proxy21 (jdk.proxy2)
1198:             7            112  jdk.proxy2.$Proxy38 (jdk.proxy2)
1199:             7            112  jdk.proxy2.$Proxy62 (jdk.proxy2)
1200:             2            112  org.apache.catalina.loader.WebappLoader
1201:             2            112  org.apache.catalina.util.StandardSessionIdGenerator
1202:             2            112  org.apache.catalina.webresources.Cache
1203:             2            112  org.apache.tomcat.util.scan.StandardJarScanFilter
1204:             2            112  org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor
1205:             2            112  org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertyResolver$DefaultResolver
1206:             2            112  org.springframework.boot.tomcat.LazySessionIdGenerator
1207:             2            112  org.springframework.boot.webmvc.autoconfigure.DispatcherServletRegistrationBean
1208:             2            112  org.springframework.core.env.PropertySourcesPropertyResolver
1209:             7            112  org.springframework.core.io.DescriptiveResource
1210:             7            112  tools.jackson.databind.ser.std.ToStringSerializer
1211:             4            104  [Ljava.util.stream.Collector$Characteristics; (java.base@25.0.4)
1212:             4            104  [Lorg.springframework.asm.Type;
1213:             2            104  [Lsun.util.logging.PlatformLogger$Level; (java.base@25.0.4)
1214:             5            104  [Ltools.jackson.databind.deser.Deserializers;
1215:             1            104  com.sun.crypto.provider.SunJCE (java.base@25.0.4)
1216:             1            104  com.sun.security.sasl.Provider (java.security.sasl@25.0.4)
1217:             1            104  com.sun.security.sasl.gsskerb.JdkSASL (jdk.security.jgss@25.0.4)
1218:             1            104  io.micrometer.core.instrument.composite.CompositeMeterRegistry
1219:             1            104  jdk.internal.loader.ClassLoaders$AppClassLoader (java.base@25.0.4)
1220:             1            104  jdk.internal.loader.ClassLoaders$BootClassLoader (java.base@25.0.4)
1221:             1            104  jdk.internal.loader.ClassLoaders$PlatformClassLoader (java.base@25.0.4)
1222:             1            104  org.jcp.xml.dsig.internal.dom.XMLDSigRI (java.xml.crypto@25.0.4)
1223:             1            104  org.springframework.web.servlet.view.InternalResourceViewResolver
1224:             1            104  org.springframework.web.socket.server.support.WebSocketHandlerMapping
1225:             1            104  sun.security.ec.SunEC (java.base@25.0.4)
1226:             1            104  sun.security.jca.ProviderList$1 (java.base@25.0.4)
1227:             1            104  sun.security.jgss.SunProvider (java.security.jgss@25.0.4)
1228:             1            104  sun.security.provider.Sun (java.base@25.0.4)
1229:             1            104  sun.security.provider.certpath.ldap.JdkLDAP (java.naming@25.0.4)
1230:             1            104  sun.security.rsa.SunRsaSign (java.base@25.0.4)
1231:             1            104  sun.security.smartcardio.SunPCSC (java.smartcardio@25.0.4)
1232:             1            104  sun.security.ssl.SunJSSE (java.base@25.0.4)
1233:             2             96  [Lcom.fasterxml.jackson.annotation.JsonInclude$Include;
1234:             2             96  [Lcom.fasterxml.jackson.annotation.PropertyAccessor;
1235:             2             96  [Ljava.lang.System$Logger$Level; (java.base@25.0.4)
1236:             2             96  [Ljava.util.concurrent.TimeUnit; (java.base@25.0.4)
1237:             6             96  [Lorg.apache.catalina.mapper.Mapper$MappedWrapper;
1238:             4             96  [Lorg.apache.logging.log4j.Marker;
1239:             2             96  [Lorg.apache.logging.log4j.spi.StandardLevel;
1240:             4             96  [Lorg.springframework.beans.factory.config.DependencyDescriptor;
1241:             2             96  [Lorg.springframework.boot.logging.LogLevel;
1242:             1             96  [Lsun.util.locale.BaseLocale; (java.base@25.0.4)
1243:             2             96  [Ltools.jackson.core.StreamReadFeature;
1244:             2             96  [Ltools.jackson.core.StreamWriteFeature;
1245:             2             96  [Ltools.jackson.core.json.JsonWriteFeature;
1246:             4             96  [Ltools.jackson.databind.deser.KeyDeserializers;
1247:             4             96  [Ltools.jackson.databind.introspect.AnnotationMap;
1248:             1             96  [[J (java.base@25.0.4)
1249:             4             96  ch.qos.logback.core.pattern.parser.Token
1250:             4             96  ch.qos.logback.core.subst.Token
1251:             3             96  ch.qos.logback.core.util.COWArrayList
1252:             4             96  com.fasterxml.jackson.annotation.JsonCreator$Mode
1253:             4             96  com.fasterxml.jackson.annotation.JsonProperty$Access
1254:             4             96  com.sun.jmx.interceptor.DefaultMBeanServerInterceptor$ListenerWrapper (java.management@25.0.4)
1255:             6             96  io.micrometer.core.instrument.binder.jvm.JvmThreadMetrics$$Lambda/0x00003ffc014c70a0
1256:             4             96  io.micrometer.core.instrument.binder.tomcat.TomcatMetrics$$Lambda/0x00003ffc014e3788
1257:             4             96  io.micrometer.core.instrument.binder.tomcat.TomcatMetrics$1
1258:             4             96  io.micrometer.observation.transport.Kind
1259:             3             96  java.lang.Runtime$Version (java.base@25.0.4)
1260:             4             96  java.lang.StackWalker$Option (java.base@25.0.4)
1261:             4             96  java.lang.ThreadLocal$SuppliedThreadLocal (java.base@25.0.4)
1262:             3             96  java.lang.constant.DynamicConstantDesc$AnonymousDynamicConstantDesc (java.base@25.0.4)
1263:             4             96  java.time.LocalDate (java.base@25.0.4)
1264:             4             96  java.time.format.DateTimeFormatterBuilder$SettingsParser (java.base@25.0.4)
1265:             4             96  java.time.format.FormatStyle (java.base@25.0.4)
1266:             4             96  java.util.Comparator$$Lambda/0x00003ffc0127d350 (java.base@25.0.4)
1267:             2             96  java.util.Locale$Category (java.base@25.0.4)
1268:             3             96  java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue (java.base@25.0.4)
1269:             4             96  java.util.regex.Pattern$Qtype (java.base@25.0.4)
1270:             4             96  java.util.regex.Pattern$SliceI (java.base@25.0.4)
1271:             3             96  java.util.stream.MatchOps$MatchKind (java.base@25.0.4)
1272:             4             96  java.util.stream.StreamShape (java.base@25.0.4)
1273:             3             96  javax.management.MBeanConstructorInfo (java.management@25.0.4)
1274:             4             96  javax.management.NotificationBroadcasterSupport$ListenerInfo (java.management@25.0.4)
1275:             6             96  jdk.internal.classfile.impl.AbstractInstruction$UnboundReturnInstruction (java.base@25.0.4)
1276:             4             96  jdk.internal.classfile.impl.AbstractPoolEntry$Utf8EntryImpl$State (java.base@25.0.4)
1277:             1             96  jdk.internal.jimage.ImageReader$SharedImageReader (java.base@25.0.4)
1278:             4             96  jdk.internal.util.OperatingSystem (java.base@25.0.4)
1279:             4             96  jdk.internal.vm.Continuation$Pinned (java.base@25.0.4)
1280:             6             96  jdk.proxy2.$Proxy54 (jdk.proxy2)
1281:             3             96  org.apache.catalina.WebResourceRoot$ArchiveIndexStrategy
1282:             4             96  org.apache.catalina.authenticator.AuthenticatorBase$SsoReauthenticationMode
1283:             2             96  org.apache.catalina.core.DefaultInstanceManager
1284:             2             96  org.apache.catalina.core.StandardContextValve
1285:             2             96  org.apache.catalina.core.StandardEngineValve
1286:             2             96  org.apache.catalina.core.StandardHostValve
1287:             2             96  org.apache.catalina.startup.Tomcat
1288:             4             96  org.apache.catalina.util.ErrorPageSupport
1289:             2             96  org.apache.catalina.valves.ErrorReportValve
1290:             3             96  org.apache.commons.logging.impl.WeakHashtable$WeakKey
1291:             3             96  org.apache.coyote.ContinueResponseTiming
1292:             3             96  org.apache.tomcat.util.buf.EncodedSolidusHandling
1293:             3             96  org.apache.tomcat.util.http.ConcurrentDateFormat
1294:             4             96  org.apache.tomcat.util.log.UserDataHelper$Config
1295:             4             96  org.apache.tomcat.util.net.Acceptor$AcceptorState
1296:             2             96  org.apache.tomcat.util.net.NioEndpoint$Poller
1297:             4             96  org.springframework.beans.factory.config.EmbeddedValueResolver
1298:             6             96  org.springframework.beans.factory.support.NullBean
1299:             3             96  org.springframework.beans.propertyeditors.CustomMapEditor
1300:             3             96  org.springframework.beans.propertyeditors.PatternEditor
1301:             3             96  org.springframework.boot.actuate.autoconfigure.endpoint.PropertiesEndpointAccessResolver
1302:             4             96  org.springframework.boot.health.contributor.Status
1303:             4             96  org.springframework.boot.jackson.autoconfigure.JacksonProperties$ConstructorDetectorStrategy
1304:             4             96  org.springframework.boot.origin.OriginTrackedValue
1305:             1             96  org.springframework.boot.webmvc.autoconfigure.WebMvcAutoConfiguration$EnableWebMvcConfiguration
1306:             1             96  org.springframework.boot.webmvc.autoconfigure.WelcomePageHandlerMapping
1307:             1             96  org.springframework.boot.webmvc.autoconfigure.WelcomePageNotAcceptableHandlerMapping
1308:             6             96  org.springframework.context.annotation.ConditionEvaluator
1309:             4             96  org.springframework.context.annotation.ScopedProxyMode
1310:             2             96  org.springframework.context.support.DefaultLifecycleProcessor
1311:             4             96  org.springframework.core.annotation.MergedAnnotations$SearchStrategy
1312:             4             96  org.springframework.core.annotation.TypeMappedAnnotations$IsPresent
1313:             4             96  org.springframework.core.convert.support.ArrayToArrayConverter
1314:             4             96  org.springframework.core.env.PropertiesPropertySource
1315:             4             96  org.springframework.core.type.classreading.CachingMetadataReaderFactory
1316:             6             96  org.springframework.core.type.classreading.ClassFileMetadataReaderFactory
1317:             4             96  org.springframework.expression.TypedValue
1318:             3             96  org.springframework.expression.spel.support.ReflectivePropertyAccessor
1319:             4             96  org.springframework.format.datetime.standard.DurationFormatter
1320:             4             96  org.springframework.util.ConcurrentReferenceHashMap$TaskOption
1321:             4             96  org.springframework.web.context.request.async.StandardServletAsyncWebRequest$State
1322:             2             96  org.springframework.web.cors.CorsConfiguration
1323:             4             96  org.springframework.web.method.annotation.ExpressionValueMethodArgumentResolver
1324:             6             96  org.springframework.web.method.annotation.ModelMethodProcessor
1325:             2             96  org.springframework.web.servlet.config.annotation.PathMatchConfigurer
1326:             6             96  org.springframework.web.servlet.mvc.method.RequestMappingInfoHandlerMethodMappingNamingStrategy
1327:             4             96  org.springframework.web.servlet.mvc.method.annotation.MatrixVariableMethodArgumentResolver
1328:             4             96  org.springframework.web.servlet.mvc.method.annotation.PathVariableMethodArgumentResolver
1329:             4             96  org.springframework.web.servlet.resource.DefaultResourceTransformerChain
1330:             3             96  org.yaml.snakeyaml.DumperOptions$FlowStyle
1331:             3             96  org.yaml.snakeyaml.DumperOptions$LineBreak
1332:             4             96  org.yaml.snakeyaml.nodes.NodeId
1333:             2             96  sun.nio.cs.StreamEncoder (java.base@25.0.4)
1334:             2             96  sun.nio.cs.UTF_8$Encoder (java.base@25.0.4)
1335:             2             96  tools.jackson.core.StreamReadConstraints
1336:             3             96  tools.jackson.core.sym.CharsToNameCanonicalizer$TableInfo
1337:             4             96  tools.jackson.core.util.DefaultIndenter
1338:             4             96  tools.jackson.core.util.JsonRecyclerPools$ConcurrentDequePool
1339:             4             96  tools.jackson.databind.cfg.CoercionAction
1340:             4             96  tools.jackson.databind.cfg.ConstructorDetector
1341:             4             96  tools.jackson.databind.cfg.ConstructorDetector$SingleArgConstructor
1342:             3             96  tools.jackson.databind.ext.javatime.deser.JSR310StringParsableDeserializer
1343:             3             96  tools.jackson.databind.introspect.BasicClassIntrospector
1344:             1             96  tools.jackson.databind.ser.bean.UnwrappingBeanPropertyWriter
1345:             4             96  tools.jackson.databind.ser.impl.PropertySerializerMap$Single
1346:             4             96  tools.jackson.databind.ser.impl.PropertySerializerMap$TypeAndSerializer
1347:             6             96  tools.jackson.databind.util.internal.UnreflectHandleSupplier$$Lambda/0x00003ffc01549840
1348:             1             88  [Ljdk.jfr.internal.LogTag; (jdk.jfr@25.0.4)
1349:             1             88  [Lorg.springframework.boot.ansi.AnsiBackground;
1350:             1             88  [Lorg.springframework.boot.ansi.AnsiColor;
1351:             4             88  [Lorg.springframework.boot.context.config.ConfigDataEnvironmentContributors$BinderOption;
1352:             1             88  [Lorg.springframework.boot.logging.LoggingSystemProperty;
1353:             4             88  [Ltools.jackson.databind.deser.ValueInstantiators;
1354:             1             88  io.micrometer.core.instrument.simple.SimpleMeterRegistry
1355:             1             88  org.springframework.aop.framework.autoproxy.InfrastructureAdvisorAutoProxyCreator
1356:             1             88  org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver
1357:             2             80  [Ljakarta.servlet.DispatcherType;
1358:             1             80  [Ljakarta.websocket.CloseReason$CloseCodes;
1359:             2             80  [Ljava.lang.OutOfMemoryError; (java.base@25.0.4)
1360:             4             80  [Ljava.nio.file.attribute.FileAttribute; (java.base@25.0.4)
1361:             2             80  [Ljava.util.stream.StreamOpFlag$Type; (java.base@25.0.4)
1362:             1             80  [Ljdk.jfr.internal.EventWriterMethod; (jdk.jfr@25.0.4)
1363:             2             80  [Lorg.springframework.context.annotation.FilterType;
1364:             2             80  [Lorg.springframework.http.HttpStatus$Series;
1365:             2             80  [Lsun.security.jca.ProviderConfig; (java.base@25.0.4)
1366:             2             80  [Ltools.jackson.databind.cfg.JsonNodeFeature;
1367:             2             80  [[Ljava.lang.invoke.MethodHandle; (java.base@25.0.4)
1368:             2             80  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$TabularMapping (java.management@25.0.4)
1369:             5             80  com.sun.proxy.jdk.proxy1.$Proxy61 (jdk.proxy1)
1370:             2             80  java.io.BufferedOutputStream (java.base@25.0.4)
1371:             2             80  java.io.BufferedWriter (java.base@25.0.4)
1372:             2             80  java.io.FileInputStream (java.base@25.0.4)
1373:             2             80  java.io.PrintStream (java.base@25.0.4)
1374:             2             80  java.lang.ModuleLayer (java.base@25.0.4)
1375:             2             80  java.lang.StackWalker (java.base@25.0.4)
1376:             2             80  java.lang.invoke.VarHandleLongs$FieldInstanceReadWrite (java.base@25.0.4)
1377:             2             80  java.lang.module.Configuration (java.base@25.0.4)
1378:             5             80  java.nio.channels.FileChannel$MapMode (java.base@25.0.4)
1379:             2             80  java.time.format.DateTimeFormatterBuilder$ZoneTextPrinterParser (java.base@25.0.4)
1380:             5             80  java.util.Comparator$$Lambda/0x00003ffc01241970 (java.base@25.0.4)
1381:             1             80  java.util.concurrent.ThreadPoolExecutor (java.base@25.0.4)
1382:             1             80  java.util.zip.ZipFile$Source (java.base@25.0.4)
1383:             2             80  jdk.internal.event.ThreadSleepEvent (java.base@25.0.4)
1384:             1             80  jdk.internal.event.X509CertificateEvent (java.base@25.0.4)
1385:             2             80  jdk.internal.math.FloatingDecimal$BinaryToASCIIBuffer (java.base@25.0.4)
1386:             5             80  jdk.internal.module.ServicesCatalog (java.base@25.0.4)
1387:             2             80  jdk.internal.ref.CleanerImpl$CleanerCleanable (java.base@25.0.4)
1388:             5             80  jdk.internal.util.Preconditions$4 (java.base@25.0.4)
1389:             5             80  jdk.proxy1.$Proxy101 (jdk.proxy1)
1390:             5             80  jdk.proxy2.$Proxy22 (jdk.proxy2)
1391:             5             80  jdk.proxy2.$Proxy39 (jdk.proxy2)
1392:             5             80  jdk.proxy2.$Proxy71 (jdk.proxy2)
