1:
 num     #instances         #bytes  class name (module)
 948:             4            192  sun.nio.ch.IOVecWrapper (java.base@25.0.4)
 949:             6            192  sun.nio.fs.NativeBuffer (java.base@25.0.4)
 950:             6            192  sun.reflect.generics.repository.ConstructorRepository (java.base@25.0.4)
 951:             3            192  tools.jackson.core.sym.CharsToNameCanonicalizer
 952:             6            192  tools.jackson.databind.cfg.CoercionConfigs
 953:             6            192  tools.jackson.databind.cfg.JsonNodeFeature
 954:             6            192  tools.jackson.databind.ser.BeanPropertyWriter$GetterHolder
 955:             2            176  [Ltools.jackson.databind.SerializationFeature;
 956:             2            176  org.apache.catalina.core.StandardService
 957:             2            176  org.apache.catalina.webresources.StandardRoot
 958:             2            176  org.springframework.web.servlet.function.support.RouterFunctionMapping
 959:            11            176  org.springframework.web.servlet.mvc.condition.PathPatternsRequestCondition
 960:             2            176  sun.nio.ch.ServerSocketChannelImpl (java.base@25.0.4)
 961:             2            168  [Ljava.lang.ClassValue$Entry; (java.base@25.0.4)
 962:             1            168  [[Ljava.math.BigInteger; (java.base@25.0.4)
 963:             7            168  ch.qos.logback.classic.Level
 964:             7            168  com.fasterxml.jackson.annotation.JsonInclude$Include
 965:             7            168  io.micrometer.common.util.internal.logging.LocationAwareSlf4JLogger
 966:             3            168  java.io.FileCleanable (java.base@25.0.4)
 967:             7            168  java.lang.String$$StringConcat/0x0000700001328400 (java.base@25.0.4)
 968:             3            168  java.nio.StringCharBuffer (java.base@25.0.4)
 969:             3            168  javax.management.openmbean.OpenMBeanOperationInfoSupport (java.management@25.0.4)
 970:             7            168  jdk.internal.classfile.impl.AnnotationImpl (java.base@25.0.4)
 971:             7            168  jdk.jfr.internal.settings.ThrottleSetting (jdk.jfr@25.0.4)
 972:             7            168  jdk.net.ExtendedSocketOptions$ExtSocketOption (jdk.net@25.0.4)
 973:             7            168  org.apache.tomcat.util.net.SocketEvent
 974:             7            168  org.springframework.cglib.proxy.CallbackInfo
 975:             7            168  org.springframework.core.convert.support.GenericConversionService$Converters
 976:             7            168  org.springframework.http.converter.ByteArrayHttpMessageConverter
 977:             7            168  org.yaml.snakeyaml.scanner.Constant
 978:             3            168  tools.jackson.databind.ext.javatime.deser.InstantDeserializer
 979:             4            160  [F (java.base@25.0.4)
 980:             2            160  [Ljava.lang.constant.DirectMethodHandleDesc$Kind; (java.base@25.0.4)
 981:             2            160  [Ljava.time.temporal.ChronoUnit; (java.base@25.0.4)
 982:             2            160  [Ljava.util.concurrent.ForkJoinPool$WorkQueue; (java.base@25.0.4)
 983:             3            160  [Ljava.util.logging.Level; (java.logging@25.0.4)
 984:             6            160  [Lorg.springframework.core.io.Resource;
 985:             2            160  [Ltools.jackson.databind.cfg.DateTimeFeature;
 986:             7            160  [Ltools.jackson.databind.ser.Serializers;
 987:             4            160  ch.qos.logback.core.util.SimpleTimeBasedGuard
 988:             5            160  java.lang.invoke.VarHandle$AccessType (java.base@25.0.4)
 989:             4            160  java.time.format.DateTimeFormatterBuilder$NanosPrinterParser (java.base@25.0.4)
 990:            10            160  java.util.IdentityHashMap$KeySet (java.base@25.0.4)
 991:             4            160  jdk.internal.loader.URLClassPath (java.base@25.0.4)
 992:             5            160  jdk.internal.reflect.MethodHandleBooleanFieldAccessorImpl (java.base@25.0.4)
 993:             5            160  jdk.jfr.internal.LogLevel (jdk.jfr@25.0.4)
 994:            10            160  jdk.proxy2.$Proxy34 (jdk.proxy2)
 995:             2            160  org.apache.catalina.startup.Tomcat$SimpleRealm
 996:             2            160  org.apache.coyote.RequestGroupInfo
 997:             4            160  org.apache.tomcat.util.buf.UDecoder$DecodeException
 998:             4            160  org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredMethodElement
 999:             5            160  org.springframework.beans.propertyeditors.ClassArrayEditor
1000:             5            160  org.springframework.beans.propertyeditors.ClassEditor
1001:             5            160  org.springframework.beans.propertyeditors.FileEditor
1002:             5            160  org.springframework.beans.propertyeditors.InputSourceEditor
1003:             5            160  org.springframework.beans.propertyeditors.InputStreamEditor
1004:             5            160  org.springframework.beans.propertyeditors.PathEditor
1005:             5            160  org.springframework.beans.propertyeditors.ReaderEditor
1006:             5            160  org.springframework.beans.propertyeditors.URIEditor
1007:             5            160  org.springframework.beans.propertyeditors.URLEditor
1008:             5            160  org.springframework.boot.actuate.autoconfigure.endpoint.expose.IncludeExcludeEndpointFilter
1009:             5            160  org.springframework.boot.actuate.endpoint.annotation.DiscoveredOperationMethod
1010:             5            160  org.springframework.boot.actuate.endpoint.web.annotation.DiscoveredWebOperation
1011:            10            160  org.springframework.boot.convert.CollectionToDelimitedStringConverter
1012:             5            160  org.springframework.boot.logging.logback.RollingPolicySystemProperty
1013:             2            160  org.springframework.context.annotation.ConfigurationClassPostProcessor
1014:             2            160  org.springframework.context.support.PropertySourcesPlaceholderConfigurer
1015:             5            160  org.springframework.http.HttpStatus$Series
1016:             5            160  org.springframework.util.unit.DataUnit
1017:             5            160  org.springframework.web.util.pattern.WildcardSegmentsPathElement
1018:             2            160  sun.nio.ch.EPollSelectorImpl (java.base@25.0.4)
1019:             4            160  tools.jackson.core.Base64Variant
1020:             5            152  [Lorg.springframework.web.bind.annotation.RequestMethod;
1021:             2            144  [Ljava.math.BigDecimal; (java.base@25.0.4)
1022:             3            144  [Ljava.nio.file.attribute.PosixFilePermission; (java.base@25.0.4)
1023:             1            144  [Ljava.util.Set; (java.base@25.0.4)
1024:             2            144  [Ltools.jackson.core.json.JsonReadFeature;
1025:             6            144  [Ltools.jackson.databind.ser.BeanPropertyWriter;
1026:             1            144  [Ltools.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap$Bucket;
1027:             6            144  com.fasterxml.jackson.annotation.JsonAutoDetect$Visibility
1028:             3            144  com.sun.management.internal.GarbageCollectorExtImpl (jdk.management@25.0.4)
1029:             3            144  com.sun.management.internal.GcInfoBuilder (jdk.management@25.0.4)
1030:             9            144  com.sun.proxy.jdk.proxy1.$Proxy101 (jdk.proxy1)
1031:             6            144  io.micrometer.core.instrument.Meter$Type
1032:             6            144  java.beans.MethodRef (java.desktop@25.0.4)
1033:             6            144  java.lang.Thread$State (java.base@25.0.4)
1034:             3            144  java.time.temporal.JulianFields$Field (java.base@25.0.4)
1035:             6            144  java.util.concurrent.locks.ReentrantReadWriteLock$Sync$HoldCounter (java.base@25.0.4)
1036:             9            144  java.util.regex.Pattern$$Lambda/0x80000002f (java.base@25.0.4)
1037:             6            144  javax.management.NotificationBroadcasterSupport (java.management@25.0.4)
1038:             3            144  javax.management.openmbean.TabularType (java.management@25.0.4)
1039:             9            144  jdk.internal.classfile.impl.AbstractInstruction$UnboundStackInstruction (java.base@25.0.4)
1040:             6            144  jdk.internal.classfile.impl.UnboundAttribute$UnboundRuntimeVisibleAnnotationsAttribute (java.base@25.0.4)
1041:             6            144  jdk.internal.perf.PerfCounter (java.base@25.0.4)
1042:             2            144  org.apache.catalina.core.StandardWrapperValve
1043:             6            144  org.apache.coyote.http11.filters.ChunkedInputFilter$ParseState
1044:             6            144  org.apache.logging.log4j.MarkerManager$Log4jMarker
1045:             6            144  org.apache.tomcat.util.http.parser.HttpHeaderParser$HeaderParsePosition
1046:             6            144  org.apache.tomcat.util.threads.InlineExecutorService
1047:             3            144  org.springframework.beans.SimpleTypeConverter
1048:             6            144  org.springframework.boot.context.config.ConfigDataEnvironmentContributor$Kind
1049:             6            144  org.springframework.context.annotation.AnnotationScopeMetadataResolver
1050:             2            144  org.springframework.context.annotation.ClassPathBeanDefinitionScanner
1051:             2            144  org.springframework.context.annotation.ConfigurationClassParser
1052:             9            144  org.springframework.http.HttpMethod
1053:             6            144  org.springframework.http.converter.ResourceRegionHttpMessageConverter
1054:             6            144  sun.management.NotificationEmitterSupport$ListenerInfo (java.management@25.0.4)
1055:             6            144  sun.nio.ch.Util$BufferCache (java.base@25.0.4)
1056:             6            144  sun.nio.fs.NativeBuffer$Deallocator (java.base@25.0.4)
1057:             1            144  sun.nio.fs.UnixFileAttributes (java.base@25.0.4)
1058:             6            144  sun.reflect.generics.scope.ConstructorScope (java.base@25.0.4)
1059:             1            144  sun.security.pkcs11.SunPKCS11 (jdk.crypto.cryptoki@25.0.4)
1060:             9            144  sun.util.logging.internal.LoggingProviderImpl$JULWrapper (java.logging@25.0.4)
1061:             6            144  tools.jackson.core.JsonParser$NumberType
1062:             2            144  tools.jackson.databind.cfg.BaseSettings
1063:             6            144  tools.jackson.databind.cfg.MutableCoercionConfig
1064:             3            144  tools.jackson.databind.json.JsonMapper
1065:             6            144  tools.jackson.databind.module.SimpleSerializers
1066:             2            144  tools.jackson.databind.ser.UnrolledBeanSerializer
1067:             1            136  [Ljava.time.temporal.ChronoField; (java.base@25.0.4)
1068:             2            128  [Ljava.time.Month; (java.base@25.0.4)
1069:             2            128  ch.qos.logback.core.ConsoleAppender
1070:             4            128  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$ArrayMapping (java.management@25.0.4)
1071:             4            128  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$EnumMapping (java.management@25.0.4)
1072:             2            128  com.sun.security.sasl.gsskerb.JdkSASL$ProviderService (jdk.security.jgss@25.0.4)
1073:             2            128  java.lang.invoke.BoundMethodHandle$Species_LLLLLLL (java.base@25.0.4)
1074:             4            128  java.lang.module.ModuleDescriptor$Modifier (java.base@25.0.4)
1075:             4            128  java.lang.module.ModuleDescriptor$Requires$Modifier (java.base@25.0.4)
1076:             4            128  java.util.LinkedList (java.base@25.0.4)
1077:             2            128  java.util.jar.JarFile (java.base@25.0.4)
1078:             8            128  jdk.internal.classfile.impl.AbstractInstruction$UnboundArrayLoadInstruction (java.base@25.0.4)
1079:             8            128  jdk.internal.classfile.impl.AbstractInstruction$UnboundArrayStoreInstruction (java.base@25.0.4)
1080:             4            128  jdk.internal.logger.BootstrapLogger$LoggingBackend (java.base@25.0.4)
1081:             4            128  jdk.internal.util.ClassFileDumper (java.base@25.0.4)
1082:             8            128  jdk.proxy1.$Proxy103 (jdk.proxy1)
1083:             8            128  jdk.proxy2.$Proxy43 (jdk.proxy2)
1084:             2            128  org.apache.catalina.core.ApplicationContext
1085:             2            128  org.apache.catalina.mapper.Mapper$ContextVersion
1086:             2            128  org.apache.catalina.webresources.DirResourceSet
1087:             4            128  org.apache.coyote.ErrorState
1088:             2            128  org.apache.tomcat.util.collections.ConcurrentLruCache$LimitedLinkedHashMap
1089:             4            128  org.apache.tomcat.util.http.SameSiteCookies
1090:             4            128  org.apache.tomcat.util.net.AbstractEndpoint$BindState
1091:             4            128  org.slf4j.helpers.Reporter$Level
1092:             8            128  org.springframework.boot.autoconfigure.condition.OnThreadingCondition
1093:             2            128  org.springframework.boot.autoconfigure.web.WebProperties$Resources$Cache$Cachecontrol
1094:             2            128  org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertyResolver
1095:             8            128  org.springframework.boot.logging.DeferredLogs$$Lambda/0x00007000010dcd48
1096:             2            128  org.springframework.boot.tomcat.autoconfigure.TomcatServerProperties$Accesslog
1097:             2            128  org.springframework.boot.web.server.autoconfigure.ServerProperties
1098:             2            128  org.springframework.boot.web.server.servlet.ServletWebServerSettings
1099:             4            128  org.springframework.cglib.proxy.MethodProxy
1100:             2            128  org.springframework.context.annotation.CommonAnnotationBeanPostProcessor
1101:             8            128  org.springframework.core.convert.support.CollectionToArrayConverter
1102:             8            128  org.springframework.core.convert.support.CollectionToStringConverter
1103:             2            128  org.springframework.core.task.SimpleAsyncTaskExecutor
1104:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$CalendarToDateConverter
1105:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$CalendarToLongConverter
1106:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$DateToCalendarConverter
1107:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$DateToLongConverter
1108:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$LongToCalendarConverter
1109:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$LongToDateConverter
1110:             4            128  org.springframework.http.converter.support.AllEncompassingFormHttpMessageConverter
1111:             8            128  org.springframework.util.PropertyPlaceholderHelper
1112:             8            128  org.springframework.web.accept.HeaderContentNegotiationStrategy
1113:             4            128  org.springframework.web.servlet.resource.PathResourceResolver
1114:             4            128  sun.nio.ch.AllocatedNativeObject (java.base@25.0.4)
1115:             2            128  sun.security.jgss.SunProvider$ProviderService (java.security.jgss@25.0.4)
1116:             4            128  tools.jackson.core.TokenStreamFactory$Feature
1117:             4            128  tools.jackson.core.util.Separators$Spacing
1118:             4            128  tools.jackson.databind.cfg.DeserializerFactoryConfig
1119:             4            128  tools.jackson.databind.cfg.SerializerFactoryConfig
1120:             8            128  tools.jackson.databind.introspect.AnnotatedMethodMap
1121:             1            120  [Ljava.lang.classfile.Opcode$Kind; (java.base@25.0.4)
1122:             3            120  [Ljava.lang.invoke.LambdaForm$BasicType; (java.base@25.0.4)
1123:             1            120  [Ljava.lang.reflect.ClassFileFormatVersion; (java.base@25.0.4)
1124:             5            120  [Ljava.time.ZoneOffset; (java.base@25.0.4)
1125:             5            120  [Ljava.util.concurrent.ConcurrentHashMap$CounterCell; (java.base@25.0.4)
1126:             1            120  ch.qos.logback.classic.LoggerContext
1127:             5            120  ch.qos.logback.core.pattern.parser.TokenStream$TokenizerState
1128:             5            120  ch.qos.logback.core.subst.Token$Type
1129:             5            120  com.fasterxml.jackson.annotation.Nulls
1130:             5            120  io.micrometer.common.util.internal.logging.WarnThenDebugLogger
1131:             5            120  io.micrometer.core.instrument.MeterRegistry$$Lambda/0x00007000014cbaf8
1132:             5            120  io.micrometer.core.instrument.MeterRegistry$1
1133:             5            120  io.micrometer.core.instrument.StrongReferenceGaugeFunction
1134:             5            120  jakarta.servlet.DispatcherType
1135:             5            120  jakarta.servlet.http.MappingMatch
1136:             3            120  java.lang.ThreadBuilders$VirtualThreadBuilder (java.base@25.0.4)
1137:             5            120  java.lang.classfile.AttributeMapper$AttributeStability (java.base@25.0.4)
1138:             3            120  java.lang.invoke.BoundMethodHandle$Species_LI (java.base@25.0.4)
1139:             3            120  java.lang.invoke.VarHandleBooleans$FieldInstanceReadWrite (java.base@25.0.4)
1140:             1            120  java.lang.ref.Finalizer$FinalizerThread (java.base@25.0.4)
1141:             5            120  java.time.format.DateTimeFormatterBuilder$OffsetIdPrinterParser (java.base@25.0.4)
1142:             5            120  java.time.format.SignStyle (java.base@25.0.4)
1143:             3            120  java.time.zone.ZoneRules (java.base@25.0.4)
1144:             1            120  java.util.TimerThread (java.base@25.0.4)
1145:             1            120  java.util.logging.LogManager$Cleaner (java.logging@25.0.4)
1146:             5            120  java.util.regex.Pattern$CharProperty (java.base@25.0.4)
1147:             3            120  java.util.regex.Pattern$Loop (java.base@25.0.4)
1148:             5            120  java.util.stream.StreamOpFlag$Type (java.base@25.0.4)
1149:             5            120  jdk.internal.math.FloatingDecimal$PreparedASCIIToBinaryBuffer (java.base@25.0.4)
1150:             5            120  jdk.internal.util.ReferencedKeyMap (java.base@25.0.4)
1151:             5            120  jdk.jfr.RecordingState (jdk.jfr@25.0.4)
1152:             1            120  jdk.jfr.internal.ShutdownHook (jdk.jfr@25.0.4)
1153:             5            120  org.apache.catalina.webresources.EmptyResource
1154:             5            120  org.apache.tomcat.util.net.SocketWrapperBase$CompletionState
1155:             1            120  org.apache.tomcat.websocket.BackgroundProcessManager$WsBackgroundThread
1156:             3            120  org.apache.tomcat.websocket.MessagePart
1157:             5            120  org.apache.tomcat.websocket.WsSession$State
1158:             3            120  org.springframework.boot.actuate.endpoint.annotation.EndpointDiscoverer$EndpointBean
1159:             5            120  org.springframework.boot.actuate.endpoint.invoke.reflect.ReflectiveOperationInvoker
1160:             1            120  org.springframework.boot.loader.launch.LaunchedClassLoader
1161:             1            120  org.springframework.boot.webmvc.actuate.endpoint.web.ControllerEndpointHandlerMapping
1162:             1            120  org.springframework.boot.webmvc.actuate.endpoint.web.WebMvcEndpointHandlerMapping
1163:             5            120  org.springframework.context.annotation.FilterType
1164:             3            120  org.springframework.core.convert.Property
1165:             3            120  org.springframework.core.io.support.PathMatchingResourcePatternResolver
1166:             3            120  org.springframework.http.converter.json.JacksonJsonHttpMessageConverter
1167:             5            120  org.springframework.web.method.support.HandlerMethodArgumentResolverComposite
1168:             5            120  org.springframework.web.servlet.mvc.method.annotation.RequestAttributeMethodArgumentResolver
1169:             5            120  org.springframework.web.servlet.mvc.method.annotation.SessionAttributeMethodArgumentResolver
1170:             3            120  sun.util.locale.provider.LocaleResources (java.base@25.0.4)
1171:             3            120  tools.jackson.core.sym.ByteQuadsCanonicalizer$TableInfo
1172:             3            120  tools.jackson.databind.PropertyMetadata
1173:             3            120  tools.jackson.databind.introspect.AnnotatedConstructor
1174:             5            120  tools.jackson.databind.introspect.MixInHandler
1175:             3            120  tools.jackson.databind.introspect.VisibilityChecker
1176:             1            112  [Ljava.time.LocalTime; (java.base@25.0.4)
1177:             2            112  [Ljavax.management.openmbean.OpenType; (java.management@25.0.4)
1178:             1            112  [Lorg.yaml.snakeyaml.tokens.Token$ID;
1179:             3            112  [Lsun.invoke.util.ValueConversions$WrapperCache; (java.base@25.0.4)
1180:             2            112  [Ltools.jackson.databind.cfg.EnumFeature;
1181:             1            112  java.lang.ref.Reference$ReferenceHandler (java.base@25.0.4)
1182:             2            112  java.nio.DirectIntBufferRU (java.base@25.0.4)
1183:             2            112  java.security.Security$1 (java.base@25.0.4)
1184:             7            112  java.util.Collections$UnmodifiableCollection (java.base@25.0.4)
1185:             7            112  java.util.concurrent.CountDownLatch (java.base@25.0.4)
1186:             2            112  jdk.internal.classfile.impl.ClassFileImpl (java.base@25.0.4)
1187:             7            112  jdk.internal.loader.ClassLoaderValue (java.base@25.0.4)
1188:             7            112  jdk.proxy2.$Proxy20 (jdk.proxy2)
1189:             7            112  jdk.proxy2.$Proxy21 (jdk.proxy2)
1190:             7            112  jdk.proxy2.$Proxy38 (jdk.proxy2)
1191:             7            112  jdk.proxy2.$Proxy62 (jdk.proxy2)
1192:             2            112  org.apache.catalina.loader.WebappLoader
1193:             2            112  org.apache.catalina.util.StandardSessionIdGenerator
1194:             2            112  org.apache.catalina.webresources.Cache
1195:             2            112  org.apache.tomcat.util.scan.StandardJarScanFilter
1196:             2            112  org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor
1197:             2            112  org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertyResolver$DefaultResolver
1198:             2            112  org.springframework.boot.tomcat.LazySessionIdGenerator
1199:             2            112  org.springframework.boot.webmvc.autoconfigure.DispatcherServletRegistrationBean
1200:             2            112  org.springframework.core.env.PropertySourcesPropertyResolver
1201:             7            112  org.springframework.core.io.DescriptiveResource
1202:             7            112  tools.jackson.databind.ser.std.ToStringSerializer
1203:             4            104  [Ljava.util.stream.Collector$Characteristics; (java.base@25.0.4)
1204:             4            104  [Lorg.springframework.asm.Type;
1205:             2            104  [Lsun.util.logging.PlatformLogger$Level; (java.base@25.0.4)
1206:             5            104  [Ltools.jackson.databind.deser.Deserializers;
1207:             1            104  com.sun.crypto.provider.SunJCE (java.base@25.0.4)
1208:             1            104  com.sun.security.sasl.Provider (java.security.sasl@25.0.4)
1209:             1            104  com.sun.security.sasl.gsskerb.JdkSASL (jdk.security.jgss@25.0.4)
1210:             1            104  io.micrometer.core.instrument.composite.CompositeMeterRegistry
1211:             1            104  jdk.internal.loader.ClassLoaders$AppClassLoader (java.base@25.0.4)
1212:             1            104  jdk.internal.loader.ClassLoaders$BootClassLoader (java.base@25.0.4)
1213:             1            104  jdk.internal.loader.ClassLoaders$PlatformClassLoader (java.base@25.0.4)
1214:             1            104  org.jcp.xml.dsig.internal.dom.XMLDSigRI (java.xml.crypto@25.0.4)
1215:             1            104  org.springframework.web.servlet.view.InternalResourceViewResolver
1216:             1            104  org.springframework.web.socket.server.support.WebSocketHandlerMapping
1217:             1            104  sun.security.ec.SunEC (java.base@25.0.4)
1218:             1            104  sun.security.jca.ProviderList$1 (java.base@25.0.4)
1219:             1            104  sun.security.jgss.SunProvider (java.security.jgss@25.0.4)
1220:             1            104  sun.security.provider.Sun (java.base@25.0.4)
1221:             1            104  sun.security.provider.certpath.ldap.JdkLDAP (java.naming@25.0.4)
1222:             1            104  sun.security.rsa.SunRsaSign (java.base@25.0.4)
1223:             1            104  sun.security.smartcardio.SunPCSC (java.smartcardio@25.0.4)
1224:             1            104  sun.security.ssl.SunJSSE (java.base@25.0.4)
1225:             2             96  [Lcom.fasterxml.jackson.annotation.JsonInclude$Include;
1226:             2             96  [Lcom.fasterxml.jackson.annotation.PropertyAccessor;
1227:             2             96  [Ljava.lang.System$Logger$Level; (java.base@25.0.4)
1228:             2             96  [Ljava.util.concurrent.TimeUnit; (java.base@25.0.4)
1229:             6             96  [Lorg.apache.catalina.mapper.Mapper$MappedWrapper;
1230:             4             96  [Lorg.apache.logging.log4j.Marker;
1231:             2             96  [Lorg.apache.logging.log4j.spi.StandardLevel;
1232:             4             96  [Lorg.springframework.beans.factory.config.DependencyDescriptor;
1233:             2             96  [Lorg.springframework.boot.logging.LogLevel;
1234:             4             96  [Lsun.nio.ch.IOVecWrapper; (java.base@25.0.4)
1235:             1             96  [Lsun.util.locale.BaseLocale; (java.base@25.0.4)
1236:             2             96  [Ltools.jackson.core.StreamReadFeature;
1237:             2             96  [Ltools.jackson.core.StreamWriteFeature;
1238:             2             96  [Ltools.jackson.core.json.JsonWriteFeature;
1239:             4             96  [Ltools.jackson.databind.deser.KeyDeserializers;
1240:             4             96  [Ltools.jackson.databind.introspect.AnnotationMap;
1241:             1             96  [[J (java.base@25.0.4)
1242:             4             96  ch.qos.logback.core.pattern.parser.Token
1243:             4             96  ch.qos.logback.core.subst.Token
1244:             3             96  ch.qos.logback.core.util.COWArrayList
1245:             4             96  com.fasterxml.jackson.annotation.JsonCreator$Mode
1246:             4             96  com.fasterxml.jackson.annotation.JsonProperty$Access
1247:             4             96  com.sun.jmx.interceptor.DefaultMBeanServerInterceptor$ListenerWrapper (java.management@25.0.4)
1248:             6             96  io.micrometer.core.instrument.binder.jvm.JvmThreadMetrics$$Lambda/0x00007000014c90a0
1249:             4             96  io.micrometer.core.instrument.binder.tomcat.TomcatMetrics$$Lambda/0x00007000014ef7f8
1250:             4             96  io.micrometer.core.instrument.binder.tomcat.TomcatMetrics$1
1251:             4             96  io.micrometer.observation.transport.Kind
1252:             3             96  java.lang.Runtime$Version (java.base@25.0.4)
1253:             4             96  java.lang.StackWalker$Option (java.base@25.0.4)
1254:             4             96  java.lang.ThreadLocal$SuppliedThreadLocal (java.base@25.0.4)
1255:             3             96  java.lang.constant.DynamicConstantDesc$AnonymousDynamicConstantDesc (java.base@25.0.4)
1256:             3             96  java.lang.invoke.VarHandleByteArrayAsInts$ArrayHandle (java.base@25.0.4)
1257:             3             96  java.lang.invoke.VarHandleByteArrayAsLongs$ArrayHandle (java.base@25.0.4)
1258:             4             96  java.time.LocalDate (java.base@25.0.4)
1259:             4             96  java.time.format.DateTimeFormatterBuilder$SettingsParser (java.base@25.0.4)
1260:             4             96  java.time.format.FormatStyle (java.base@25.0.4)
1261:             4             96  java.util.Comparator$$Lambda/0x000070000127d490 (java.base@25.0.4)
1262:             2             96  java.util.Locale$Category (java.base@25.0.4)
1263:             3             96  java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue (java.base@25.0.4)
1264:             4             96  java.util.regex.Pattern$Qtype (java.base@25.0.4)
1265:             4             96  java.util.regex.Pattern$SliceI (java.base@25.0.4)
1266:             3             96  java.util.stream.MatchOps$MatchKind (java.base@25.0.4)
1267:             4             96  java.util.stream.StreamShape (java.base@25.0.4)
1268:             3             96  javax.management.MBeanConstructorInfo (java.management@25.0.4)
1269:             4             96  javax.management.NotificationBroadcasterSupport$ListenerInfo (java.management@25.0.4)
1270:             6             96  jdk.internal.classfile.impl.AbstractInstruction$UnboundReturnInstruction (java.base@25.0.4)
1271:             4             96  jdk.internal.classfile.impl.AbstractPoolEntry$Utf8EntryImpl$State (java.base@25.0.4)
1272:             1             96  jdk.internal.jimage.ImageReader$SharedImageReader (java.base@25.0.4)
1273:             4             96  jdk.internal.util.OperatingSystem (java.base@25.0.4)
1274:             4             96  jdk.internal.vm.Continuation$Pinned (java.base@25.0.4)
1275:             6             96  jdk.proxy2.$Proxy54 (jdk.proxy2)
1276:             3             96  org.apache.catalina.WebResourceRoot$ArchiveIndexStrategy
1277:             4             96  org.apache.catalina.authenticator.AuthenticatorBase$SsoReauthenticationMode
1278:             2             96  org.apache.catalina.core.DefaultInstanceManager
1279:             2             96  org.apache.catalina.core.StandardContextValve
1280:             2             96  org.apache.catalina.core.StandardEngineValve
1281:             2             96  org.apache.catalina.core.StandardHostValve
1282:             2             96  org.apache.catalina.startup.Tomcat
1283:             4             96  org.apache.catalina.util.ErrorPageSupport
1284:             2             96  org.apache.catalina.valves.ErrorReportValve
1285:             3             96  org.apache.commons.logging.impl.WeakHashtable$WeakKey
1286:             3             96  org.apache.coyote.ContinueResponseTiming
1287:             3             96  org.apache.tomcat.util.buf.EncodedSolidusHandling
1288:             3             96  org.apache.tomcat.util.http.ConcurrentDateFormat
1289:             4             96  org.apache.tomcat.util.log.UserDataHelper$Config
1290:             4             96  org.apache.tomcat.util.net.Acceptor$AcceptorState
1291:             2             96  org.apache.tomcat.util.net.NioEndpoint$Poller
1292:             4             96  org.apache.tomcat.util.net.SocketWrapperBase$BlockingMode
1293:             3             96  org.apache.tomcat.websocket.server.WsRemoteEndpointImplServer$1
1294:             4             96  org.springframework.beans.factory.config.EmbeddedValueResolver
1295:             6             96  org.springframework.beans.factory.support.NullBean
1296:             3             96  org.springframework.beans.propertyeditors.CustomMapEditor
1297:             3             96  org.springframework.beans.propertyeditors.PatternEditor
1298:             3             96  org.springframework.boot.actuate.autoconfigure.endpoint.PropertiesEndpointAccessResolver
1299:             4             96  org.springframework.boot.health.contributor.Status
1300:             4             96  org.springframework.boot.jackson.autoconfigure.JacksonProperties$ConstructorDetectorStrategy
1301:             4             96  org.springframework.boot.origin.OriginTrackedValue
1302:             1             96  org.springframework.boot.webmvc.autoconfigure.WebMvcAutoConfiguration$EnableWebMvcConfiguration
1303:             1             96  org.springframework.boot.webmvc.autoconfigure.WelcomePageHandlerMapping
1304:             1             96  org.springframework.boot.webmvc.autoconfigure.WelcomePageNotAcceptableHandlerMapping
1305:             6             96  org.springframework.context.annotation.ConditionEvaluator
1306:             4             96  org.springframework.context.annotation.ScopedProxyMode
1307:             2             96  org.springframework.context.support.DefaultLifecycleProcessor
1308:             4             96  org.springframework.core.annotation.MergedAnnotations$SearchStrategy
1309:             4             96  org.springframework.core.annotation.TypeMappedAnnotations$IsPresent
1310:             4             96  org.springframework.core.convert.support.ArrayToArrayConverter
1311:             4             96  org.springframework.core.env.PropertiesPropertySource
1312:             4             96  org.springframework.core.type.classreading.CachingMetadataReaderFactory
1313:             6             96  org.springframework.core.type.classreading.ClassFileMetadataReaderFactory
1314:             4             96  org.springframework.format.datetime.standard.DurationFormatter
1315:             4             96  org.springframework.util.ConcurrentReferenceHashMap$TaskOption
1316:             4             96  org.springframework.web.context.request.async.StandardServletAsyncWebRequest$State
1317:             2             96  org.springframework.web.cors.CorsConfiguration
1318:             4             96  org.springframework.web.method.annotation.ExpressionValueMethodArgumentResolver
1319:             6             96  org.springframework.web.method.annotation.ModelMethodProcessor
1320:             2             96  org.springframework.web.servlet.config.annotation.PathMatchConfigurer
1321:             6             96  org.springframework.web.servlet.mvc.method.RequestMappingInfoHandlerMethodMappingNamingStrategy
1322:             4             96  org.springframework.web.servlet.mvc.method.annotation.MatrixVariableMethodArgumentResolver
